Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P47993	reviewed	XCL1_MOUSE	Lymphotactin (C motif chemokine 1) (Cytokine SCM-1) (Lymphotaxin) (Small-inducible cytokine C1)	Xcl1 Lptn Ltn Scyc1	Mus musculus (Mouse)	114
P48061	reviewed	SDF1_HUMAN	Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF) [Cleaved into: SDF-1-beta(3-72); SDF-1-alpha(3-67)]	CXCL12 SDF1 SDF1A SDF1B	Homo sapiens (Human)	93
P48298	reviewed	CCL11_MOUSE	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	Ccl11 Scya11	Mus musculus (Mouse)	97
P48973	reviewed	CXL10_RAT	C-X-C motif chemokine 10 (10 kDa interferon gamma-induced protein) (Gamma-IP10) (IP-10) (Interferon-inducible protein 10) (Protein Mob-1) (Small-inducible cytokine B10)	Cxcl10 Inp10 Mob1 Scyb10	Rattus norvegicus (Rat)	98
P50229	reviewed	CCL3_RAT	C-C motif chemokine 3 (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (Small-inducible cytokine A3)	Ccl3 Mip1a Scya3	Rattus norvegicus (Rat)	92
P50230	reviewed	CCL4_RAT	C-C motif chemokine 4 (Macrophage inflammatory protein 1-beta) (MIP-1-beta) (Small-inducible cytokine A4)	Ccl4 Mip1b Scya4	Rattus norvegicus (Rat)	92
P50231	reviewed	CCL5_RAT	C-C motif chemokine 5 (SIS-delta) (Small-inducible cytokine A5) (T-cell-specific protein RANTES)	Ccl5 Scya5	Rattus norvegicus (Rat)	92
P51671	reviewed	CCL11_HUMAN	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	CCL11 SCYA11	Homo sapiens (Human)	97
P51672	reviewed	XCL1_RAT	Lymphotactin (C motif chemokine 1) (Cytokine SCM-1) (Small-inducible cytokine C1)	Xcl1 Ltn Scyc1	Rattus norvegicus (Rat)	114
P55773	reviewed	CCL23_HUMAN	C-C motif chemokine 23 (CK-beta-8) (CKB-8) (Macrophage inflammatory protein 3) (MIP-3) (Myeloid progenitor inhibitory factor 1) (MPIF-1) (Small-inducible cytokine A23) [Cleaved into: CCL23(19-99); CCL23(22-99); CCL23(27-99); CCL23(30-99)]	CCL23 MIP3 MPIF1 SCYA23	Homo sapiens (Human)	120
P55774	reviewed	CCL18_HUMAN	C-C motif chemokine 18 (Alternative macrophage activation-associated CC chemokine 1) (AMAC-1) (CC chemokine PARC) (Dendritic cell chemokine 1) (DC-CK1) (Macrophage inflammatory protein 4) (MIP-4) (Pulmonary and activation-regulated chemokine) (Small-inducible cytokine A18) [Cleaved into: CCL18(1-68); CCL18(3-69); CCL18(4-69)]	CCL18 AMAC1 DCCK1 MIP4 PARC SCYA18	Homo sapiens (Human)	89
P67813	reviewed	IL8_MACMU	Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8)	CXCL8 IL8	Macaca mulatta (Rhesus macaque)	101
P67814	reviewed	IL8_MACNE	Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8)	CXCL8 IL8	Macaca nemestrina (Pig-tailed macaque)	101
P78556	reviewed	CCL20_HUMAN	C-C motif chemokine 20 (Beta-chemokine exodus-1) (CC chemokine LARC) (Liver and activation-regulated chemokine) (Macrophage inflammatory protein 3 alpha) (MIP-3-alpha) (Small-inducible cytokine A20) [Cleaved into: CCL20(1-67); CCL20(1-64); CCL20(2-70)]	CCL20 LARC MIP3A SCYA20	Homo sapiens (Human)	96
P79255	reviewed	IL8_BOVIN	Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8)	CXCL8 IL8	Bos taurus (Bovine)	101
P80075	reviewed	CCL8_HUMAN	C-C motif chemokine 8 (HC14) (Monocyte chemoattractant protein 2) (Monocyte chemotactic protein 2) (MCP-2) (Small-inducible cytokine A8) [Cleaved into: MCP-2(6-76)]	CCL8 MCP2 SCYA10 SCYA8	Homo sapiens (Human)	99
P80098	reviewed	CCL7_HUMAN	C-C motif chemokine 7 (Monocyte chemoattractant protein 3) (Monocyte chemotactic protein 3) (MCP-3) (NC28) (Small-inducible cytokine A7)	CCL7 MCP3 SCYA6 SCYA7	Homo sapiens (Human)	99
P80162	reviewed	CXCL6_HUMAN	C-X-C motif chemokine 6 (Chemokine alpha 3) (CKA-3) (Granulocyte chemotactic protein 2) (GCP-2) (Small-inducible cytokine B6) [Cleaved into: Small-inducible cytokine B6, N-processed variant 1; Small-inducible cytokine B6, N-processed variant 2; Small-inducible cytokine B6, N-processed variant 3]	CXCL6 GCP2 SCYB6	Homo sapiens (Human)	114
P80221	reviewed	CXCL6_BOVIN	C-X-C motif chemokine 6 (Granulocyte chemotactic protein 2) (GCP-2) (Small-inducible cytokine B6)	CXCL6 GCP2 SCYB6	Bos taurus (Bovine)	112
P80325	reviewed	CCL11_CAVPO	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	CCL11 SCYA11	Cavia porcellus (Guinea pig)	96
P97272	reviewed	CCL5_CAVPO	C-C motif chemokine 5 (SIS-delta) (Small-inducible cytokine A5) (T-cell-specific protein RANTES)	CCL5 SCYA5	Cavia porcellus (Guinea pig)	91
P97545	reviewed	CCL11_RAT	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	Ccl11 Scya11	Rattus norvegicus (Rat)	97
P97884	reviewed	CCL20_RAT	C-C motif chemokine 20 (Beta-chemokine exodus-1) (CC chemokine LARC) (CC chemokine ST38) (Liver and activation-regulated chemokine) (Macrophage inflammatory protein 3 alpha) (MIP-3-alpha) (Small-inducible cytokine A20)	Ccl20 Scya20 St38	Rattus norvegicus (Rat)	96
Q03366	reviewed	CCL7_MOUSE	C-C motif chemokine 7 (Intercrine/chemokine MARC) (Monocyte chemoattractant protein 3) (Monocyte chemotactic protein 3) (MCP-3) (Protein FIC) (Small-inducible cytokine A7)	Ccl7 Fic Mcp3 Scya7	Mus musculus (Mouse)	97
Q09141	reviewed	CCL8_BOVIN	C-C motif chemokine 8 (Monocyte chemoattractant protein 2) (Monocyte chemotactic protein 2) (MCP-2) (Small-inducible cytokine A8)	CCL8 MCP2 SCYA8	Bos taurus (Bovine)	99
Q10746	reviewed	CXCL3_RAT	C-X-C motif chemokine 3 (Cytokine-induced neutrophil chemoattractant 2) (CINC-2) (Macrophage inflammatory protein 2-alpha/beta) (MIP2-alpha/beta)	Cxcl3 Cinc2	Rattus norvegicus (Rat)	101
Q16627	reviewed	CCL14_HUMAN	C-C motif chemokine 14 (Chemokine CC-1/CC-3) (HCC-1/HCC-3) (HCC-1(1-74)) (NCC-2) (Small-inducible cytokine A14) [Cleaved into: HCC-1(3-74); HCC-1(4-74); HCC-1(9-74)]	CCL14 NCC2 SCYA14	Homo sapiens (Human)	93
Q16663	reviewed	CCL15_HUMAN	C-C motif chemokine 15 (Chemokine CC-2) (HCC-2) (Leukotactin-1) (LKN-1) (MIP-1 delta) (Macrophage inflammatory protein 5) (MIP-5) (Mrp-2b) (NCC-3) (Small-inducible cytokine A15) [Cleaved into: CCL15(22-92); CCL15(25-92); CCL15(29-92)]	CCL15 MIP5 NCC3 SCYA15	Homo sapiens (Human)	113
Q2EN89	unreviewed	Q2EN89_PIG	C-C motif chemokine	CCL5	Sus scrofa (Pig)	91
Q2KIQ8	reviewed	CXL10_BOVIN	C-X-C motif chemokine 10 (Small-inducible cytokine B10)	CXCL10	Bos taurus (Bovine)	102
Q5I1Z0	reviewed	CCL3_PANTR	C-C motif chemokine 3 (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (Small-inducible cytokine A3)	CCL3	Pan troglodytes (Chimpanzee)	92
Q5KSV9	reviewed	CXL10_CANLF	C-X-C motif chemokine 10 (Small-inducible cytokine B10)	CXCL10	Canis lupus familiaris (Dog) (Canis familiaris)	98
Q5UW37	reviewed	CXL17_MOUSE	C-X-C motif chemokine 17 (6-Cys CXCL17) (13.6 kDa protein) (VEGF coregulated chemokine 1) [Cleaved into: 4-Cys CXCL17]	Cxcl17 Vcc1	Mus musculus (Mouse)	119
Q5XZF2	unreviewed	Q5XZF2_MOUSE	C-C motif chemokine	Ccl5	Mus musculus (Mouse)	91
Q62401	reviewed	CCL12_MOUSE	C-C motif chemokine 12 (MCP-1-related chemokine) (Monocyte chemoattractant protein 5) (Monocyte chemotactic protein 5) (MCP-5) (Small-inducible cytokine A12)	Ccl12 Mcp5 Scya12	Mus musculus (Mouse)	104
Q68A92	reviewed	CCL3_CANLF	C-C motif chemokine 3 (Small-inducible cytokine A3)	CCL3	Canis lupus familiaris (Dog) (Canis familiaris)	92
Q6UWK7	reviewed	GP15L_HUMAN	Protein GPR15LG (Antimicrobial peptide with 57 amino acid residues) (AP-57) (Antimicrobial peptide-57) (Colon-derived SUSD2 binding factor) (CSBF) (Protein GPR15 ligand) (Protein GPR15L) (Secreted protein C10orf99)	GPR15LG C10orf99 GPR15L UNQ1833/PRO3446	Homo sapiens (Human)	81
Q80YV8	unreviewed	Q80YV8_RAT	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	Cxcl12	Rattus norvegicus (Rat)	119
Q8AV10	unreviewed	Q8AV10_DANRE	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	cxcl12a cxcl12 SDF-1 sdf-1a sdf1a wu:fa55e10 wu:fc16h12 wu:fj84c02	Danio rerio (Zebrafish) (Brachydanio rerio)	99
Q8HYQ3	reviewed	CCL3_MACMU	C-C motif chemokine 3 (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (Small-inducible cytokine A3)	CCL3 MIP1A	Macaca mulatta (Rhesus macaque)	92
Q8NHW4	reviewed	CC4L_HUMAN	C-C motif chemokine 4-like (Lymphocyte activation gene 1 protein) (LAG-1) (Macrophage inflammatory protein 1-beta) (MIP-1-beta) (Monocyte adherence-induced protein 5-alpha) (Small-inducible cytokine A4-like)	CCL4L1 CCL4L LAG1 SCYA4L1; CCL4L2 CCL4L SCYA4L2	Homo sapiens (Human)	92
Q8SQA6	reviewed	CCL3_BOVIN	C-C motif chemokine 3 (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (Small-inducible cytokine A3)	CCL3 SCYA3	Bos taurus (Bovine)	93
Q8UUJ9	reviewed	SDF1_XENLA	Stromal cell-derived factor 1 (xSDF-1) (C-X-C motif chemokine 12)	cxcl12 sdf1	Xenopus laevis (African clawed frog)	94
Q92583	reviewed	CCL17_HUMAN	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL17 SCYA17 TARC	Homo sapiens (Human)	94
Q99616	reviewed	CCL13_HUMAN	C-C motif chemokine 13 (CK-beta-10) (Monocyte chemoattractant protein 4) (Monocyte chemotactic protein 4) (MCP-4) (NCC-1) (Small-inducible cytokine A13) [Cleaved into: C-C motif chemokine 13, long chain; C-C motif chemokine 13, medium chain; C-C motif chemokine 13, short chain]	CCL13 MCP4 NCC1 SCYA13	Homo sapiens (Human)	98
Q99731	reviewed	CCL19_HUMAN	C-C motif chemokine 19 (Beta-chemokine exodus-3) (CK beta-11) (Epstein-Barr virus-induced molecule 1 ligand chemokine) (EBI1 ligand chemokine) (ELC) (Macrophage inflammatory protein 3 beta) (MIP-3-beta) (Small-inducible cytokine A19)	CCL19 ELC MIP3B SCYA19	Homo sapiens (Human)	98
Q9JKC0	reviewed	CCL24_MOUSE	C-C motif chemokine 24 (Eosinophil chemotactic protein 2) (Eotaxin-2) (Small-inducible cytokine A24)	Ccl24 Scya24	Mus musculus (Mouse)	119
Q9QXY8	reviewed	CCL7_RAT	C-C motif chemokine 7 (Monocyte chemoattractant protein 3) (Monocyte chemotactic protein 3) (MCP-3) (Small-inducible cytokine A7)	Ccl7 Mcp3 Scya7	Rattus norvegicus (Rat)	97
Q9QZD1	unreviewed	Q9QZD1_RAT	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	Cxcl12 SDF-1	Rattus norvegicus (Rat)	89
Q9UBD3	reviewed	XCL2_HUMAN	Cytokine SCM-1 beta (C motif chemokine 2) (XC chemokine ligand 2)	XCL2 SCYC2	Homo sapiens (Human)	114
Q9WUZ6	reviewed	CCL17_MOUSE	C-C motif chemokine 17 (ABCD-2) (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	Ccl17 Tarc	Mus musculus (Mouse)	93
Q9Y258	reviewed	CCL26_HUMAN	C-C motif chemokine 26 (CC chemokine IMAC) (Eotaxin-3) (Macrophage inflammatory protein 4-alpha) (MIP-4-alpha) (Small-inducible cytokine A26) (Thymic stroma chemokine-1) (TSC-1)	CCL26 SCYA26 UNQ216/PRO242	Homo sapiens (Human)	94
Q9Y4X3	reviewed	CCL27_HUMAN	C-C motif chemokine 27 (CC chemokine ILC) (Cutaneous T-cell-attracting chemokine) (CTACK) (ESkine) (IL-11 R-alpha-locus chemokine) (Skinkine) (Small-inducible cytokine A27)	CCL27 ILC SCYA27	Homo sapiens (Human)	112
Q9Z126	reviewed	PLF4_MOUSE	Platelet factor 4 (PF-4) (C-X-C motif chemokine 4)	Pf4 Cxcl4 Scyb4	Mus musculus (Mouse)	105
Q9Z1X0	reviewed	CCL27_MOUSE	C-C motif chemokine 27 (CC chemokine ILC) (Cutaneous T-cell-attracting chemokine) (CTACK) (ESkine) (IL-11 R-alpha-locus chemokine) (ALP) (mILC) (Skinkine) (Small-inducible cytokine A27)	Ccl27 Ilc Scya27	Mus musculus (Mouse)	120
U6CQE1	unreviewed	U6CQE1_NEOVI	C-C motif chemokine	CCL5	Neovison vison (American mink) (Mustela vison)	91
A0A0D9QX27	unreviewed	A0A0D9QX27_CHLSB	C-X-C motif chemokine	CXCL13	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	109
A0A0D9QX95	unreviewed	A0A0D9QX95_CHLSB	C-X-C motif chemokine	CXCL10	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	98
A0A0D9QXM0	unreviewed	A0A0D9QXM0_CHLSB	C-X-C motif chemokine	CXCL8	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	95
A0A0D9R210	unreviewed	A0A0D9R210_CHLSB	C-C motif chemokine	CCL2	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	99
A0A0D9RCV0	unreviewed	A0A0D9RCV0_CHLSB	C-C motif chemokine	CCL19	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	98
A0A1D5QJ91	unreviewed	A0A1D5QJ91_MACMU	C-X-C motif chemokine	CXCL13	Macaca mulatta (Rhesus macaque)	109
A0A1S2ZBW2	unreviewed	A0A1S2ZBW2_ERIEU	C-C motif chemokine	LOC103108070	Erinaceus europaeus (Western European hedgehog)	96
A0A1S3GMI8	unreviewed	A0A1S3GMI8_DIPOR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	Cxcl12	Dipodomys ordii (Ord's kangaroo rat)	119
A0A1S3GWG1	unreviewed	A0A1S3GWG1_DIPOR	C-X-C motif chemokine	Cxcl10	Dipodomys ordii (Ord's kangaroo rat)	92
A0A1U7Q731	unreviewed	A0A1U7Q731_MESAU	Lymphotactin (C motif chemokine 1) (Cytokine SCM-1) (Small-inducible cytokine C1)	Xcl1	Mesocricetus auratus (Golden hamster)	114
A0A1U7TWB7	unreviewed	A0A1U7TWB7_CARSF	C-C motif chemokine	LOC103264824	Carlito syrichta (Philippine tarsier) (Tarsius syrichta)	99
A0A286X9D1	unreviewed	A0A286X9D1_CAVPO	C-X-C motif chemokine	Cxcl8	Cavia porcellus (Guinea pig)	101
A0A286XB05	unreviewed	A0A286XB05_CAVPO	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Cavia porcellus (Guinea pig)	119
A0A286XCT1	unreviewed	A0A286XCT1_CAVPO	C-X-C motif chemokine 10 (10 kDa interferon gamma-induced protein) (Small-inducible cytokine B10)	CXCL10	Cavia porcellus (Guinea pig)	97
A0A2I2UFH1	unreviewed	A0A2I2UFH1_FELCA	C-X-C motif chemokine	CXCL10	Felis catus (Cat) (Felis silvestris catus)	98
A0A2I3HIA2	unreviewed	A0A2I3HIA2_NOMLE	C-X-C motif chemokine	PF4	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	106
A0A2I3HR56	unreviewed	A0A2I3HR56_NOMLE	C-X-C motif chemokine	CXCL8	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	101
A0A2K5CJC0	unreviewed	A0A2K5CJC0_AOTNA	C-X-C motif chemokine	CXCL10	Aotus nancymaae (Ma's night monkey)	97
A0A2K5EHB4	unreviewed	A0A2K5EHB4_AOTNA	C-X-C motif chemokine	CXCL8	Aotus nancymaae (Ma's night monkey)	101
A0A2K5F6Q9	unreviewed	A0A2K5F6Q9_AOTNA	C-C motif chemokine	CCL2	Aotus nancymaae (Ma's night monkey)	99
A0A2K5MG09	unreviewed	A0A2K5MG09_CERAT	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	101
A0A2K5MHL4	unreviewed	A0A2K5MHL4_CERAT	C-X-C motif chemokine	CXCL10	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	98
A0A2K5NYE4	unreviewed	A0A2K5NYE4_CERAT	C-C motif chemokine	CCL2	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	99
A0A2K5P9Q3	unreviewed	A0A2K5P9Q3_CEBIM	C-X-C motif chemokine	CXCL8	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	101
A0A2K5PJT1	unreviewed	A0A2K5PJT1_CEBIM	C-C motif chemokine	CCL2	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	99
A0A2K5PT91	unreviewed	A0A2K5PT91_CEBIM	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	119
A0A2K5R6L3	unreviewed	A0A2K5R6L3_CEBIM	C-X-C motif chemokine	CXCL10	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	96
A0A2K5TUL7	unreviewed	A0A2K5TUL7_MACFA	C-X-C motif chemokine	CXCL8	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	100
A0A2K5WKN6	unreviewed	A0A2K5WKN6_MACFA	C-X-C motif chemokine	CXCL10 EGM_14395	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	98
A0A2K5YIC9	unreviewed	A0A2K5YIC9_MANLE	C-X-C motif chemokine	CXCL8	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	101
A0A2K5YU85	unreviewed	A0A2K5YU85_MANLE	C-C motif chemokine	CCL2	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	99
A0A2K5Z737	unreviewed	A0A2K5Z737_MANLE	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	101
A0A2K5ZUJ3	unreviewed	A0A2K5ZUJ3_MANLE	C-X-C motif chemokine	CXCL10	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	98
A0A2K6DPX1	unreviewed	A0A2K6DPX1_MACNE	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Macaca nemestrina (Pig-tailed macaque)	90
A0A2K6EDJ8	unreviewed	A0A2K6EDJ8_MACNE	C-X-C motif chemokine	CXCL10	Macaca nemestrina (Pig-tailed macaque)	98
A0A2K6F478	unreviewed	A0A2K6F478_PROCO	C-C motif chemokine	CCL2	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	99
A0A2K6GDN6	unreviewed	A0A2K6GDN6_PROCO	C-X-C motif chemokine	CXCL10	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	98
A0A2K6GEW1	unreviewed	A0A2K6GEW1_PROCO	C-X-C motif chemokine	CXCL8	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	101
A0A2K6K5N8	unreviewed	A0A2K6K5N8_RHIBE	C-X-C motif chemokine	CXCL8	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	101
A0A2K6LFZ3	unreviewed	A0A2K6LFZ3_RHIBE	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	101
A0A2K6M922	unreviewed	A0A2K6M922_RHIBE	C-C motif chemokine	CCL2	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	99
A0A2K6NFW1	unreviewed	A0A2K6NFW1_RHIRO	C-X-C motif chemokine	CXCL10	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	98
A0A2K6PHC6	unreviewed	A0A2K6PHC6_RHIRO	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	101
A0A2K6R3S8	unreviewed	A0A2K6R3S8_RHIRO	C-C motif chemokine	CCL2	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	99
A0A2K6RUC7	unreviewed	A0A2K6RUC7_RHIRO	C-X-C motif chemokine	CXCL8	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	101
A0A2K6S821	unreviewed	A0A2K6S821_SAIBB	C-X-C motif chemokine	CXCL10	Saimiri boliviensis boliviensis (Bolivian squirrel monkey)	97
A0A2K6SIN2	unreviewed	A0A2K6SIN2_SAIBB	C-X-C motif chemokine	CXCL8	Saimiri boliviensis boliviensis (Bolivian squirrel monkey)	100
A0A2K6U8I8	unreviewed	A0A2K6U8I8_SAIBB	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	CXCL12	Saimiri boliviensis boliviensis (Bolivian squirrel monkey)	119
A0A2K6V1R0	unreviewed	A0A2K6V1R0_SAIBB	C-C motif chemokine	CCL2	Saimiri boliviensis boliviensis (Bolivian squirrel monkey)	99
A0A2R8MWC4	unreviewed	A0A2R8MWC4_CALJA	C-X-C motif chemokine	CXCL10	Callithrix jacchus (White-tufted-ear marmoset)	97
A0A2R9ACW3	unreviewed	A0A2R9ACW3_PANPA	C-X-C motif chemokine	CXCL8	Pan paniscus (Pygmy chimpanzee) (Bonobo)	95
A0A2R9ARC2	unreviewed	A0A2R9ARC2_PANPA	C-C motif chemokine	CCL2	Pan paniscus (Pygmy chimpanzee) (Bonobo)	99
A0A2R9ARU8	unreviewed	A0A2R9ARU8_PANPA	C-C motif chemokine	CCL19	Pan paniscus (Pygmy chimpanzee) (Bonobo)	98
A0A2R9BF33	unreviewed	A0A2R9BF33_PANPA	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	PF4	Pan paniscus (Pygmy chimpanzee) (Bonobo)	101
A0A2R9BLR2	unreviewed	A0A2R9BLR2_PANPA	C-X-C motif chemokine	CXCL10	Pan paniscus (Pygmy chimpanzee) (Bonobo)	96
A0A2U4AP40	unreviewed	A0A2U4AP40_TURTR	C-C motif chemokine	LOC101326847	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	99
A0A2Y9EFC5	unreviewed	A0A2Y9EFC5_PHYMC	C-C motif chemokine	CCL19	Physeter macrocephalus (Sperm whale) (Physeter catodon)	115
A0A2Y9FM29	unreviewed	A0A2Y9FM29_PHYMC	C-X-C motif chemokine	CXCL8	Physeter macrocephalus (Sperm whale) (Physeter catodon)	101
A0A2Y9Q0M7	unreviewed	A0A2Y9Q0M7_DELLE	C-C motif chemokine	LOC111185731	Delphinapterus leucas (Beluga whale)	99
A0A2Y9Q7R7	unreviewed	A0A2Y9Q7R7_DELLE	C-X-C motif chemokine	CXCL10	Delphinapterus leucas (Beluga whale)	103
A0A2Y9QIV0	unreviewed	A0A2Y9QIV0_DELLE	C-X-C motif chemokine	CXCL8	Delphinapterus leucas (Beluga whale)	101
A0A384C9E8	unreviewed	A0A384C9E8_URSMA	C-X-C motif chemokine	CXCL10	Ursus maritimus (Polar bear) (Thalarctos maritimus)	98
A0A384CFP7	unreviewed	A0A384CFP7_URSMA	C-C motif chemokine	LOC103667270 CCL2	Ursus maritimus (Polar bear) (Thalarctos maritimus)	101
A0A3B4FS88	unreviewed	A0A3B4FS88_9CICH	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Pundamilia nyererei	90
A0A3B4VNF3	unreviewed	A0A3B4VNF3_SERDU	Chemokine interleukin-8-like domain-containing protein		Seriola dumerili (Greater amberjack) (Caranx dumerili)	98
A0A3L7ILT0	unreviewed	A0A3L7ILT0_CRIGR	C-X-C motif chemokine	Cxcl10	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	98
A0A3P9B529	unreviewed	A0A3P9B529_9CICH	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Maylandia zebra (zebra mbuna)	90
A0A3P9QCA0	unreviewed	A0A3P9QCA0_POERE	Chemokine interleukin-8-like domain-containing protein		Poecilia reticulata (Guppy) (Acanthophacelus reticulatus)	113
A0A3Q0SY62	unreviewed	A0A3Q0SY62_AMPCI	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Amphilophus citrinellus (Midas cichlid) (Cichlasoma citrinellum)	90
A0A3Q1FYG5	unreviewed	A0A3Q1FYG5_9TELE	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Acanthochromis polyacanthus (spiny chromis)	98
A0A3Q2U125	unreviewed	A0A3Q2U125_CHICK	C-C motif chemokine	LOC100857191	Gallus gallus (Chicken)	108
A0A3Q2W6I9	unreviewed	A0A3Q2W6I9_HAPBU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Haplochromis burtoni (Burton's mouthbrooder) (Chromis burtoni)	90
A0A3Q4H289	unreviewed	A0A3Q4H289_NEOBR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)		Neolamprologus brichardi (Fairy cichlid) (Lamprologus brichardi)	98
A0A3Q7RS79	unreviewed	A0A3Q7RS79_VULVU	C-X-C motif chemokine	CXCL10	Vulpes vulpes (Red fox)	98
A0A3Q7SAM7	unreviewed	A0A3Q7SAM7_VULVU	C-C motif chemokine	LOC112918107	Vulpes vulpes (Red fox)	101
A0A452F4T2	unreviewed	A0A452F4T2_CAPHI	C-C motif chemokine	CCL19	Capra hircus (Goat)	102
A0A452FCP2	unreviewed	A0A452FCP2_CAPHI	C-X-C motif chemokine	CXCL8	Capra hircus (Goat)	101
A0A452FUA9	unreviewed	A0A452FUA9_CAPHI	C-C motif chemokine	CCL2	Capra hircus (Goat)	98
A0A452R1Q1	unreviewed	A0A452R1Q1_URSAM	C-C motif chemokine	CCL2	Ursus americanus (American black bear) (Euarctos americanus)	101
